J2,J1,AllIssues_Total_Freq,AllIssues_Case_Opps,Total_Freq,Case_Opps,Year,J1name,J1Prez,J1PrezParty,J1party,J2name,J2Prez,J2PrezParty,J2party,J_id,G1,G2,ColorValue,Topic
104,102,165,194,6,6,1984,WHRehnquist,Nixon,R,R,SDOConnor,Reagan,R,R,102_104,1,1,-1,Unions
87,86,126,152,5,6,1947,HHBurton,Truman,D,R,FMVinson,Truman,D,D,86_87,1,1,1,Unions
99,95,189,219,4,4,1985,BRWhite,Kennedy,D,D,WEBurger,Nixon,R,R,95_99,1,1,0,Unions
87,86,105,131,6,6,1950,HHBurton,Truman,D,R,FMVinson,Truman,D,D,86_87,1,1,1,Unions
90,86,93,148,13,15,1956,HHBurton,Truman,D,R,EWarren,Eisenhower,R,R,86_90,1,2,0,Unions
107,106,89,107,0,1,1993,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,106_107,1,1,-1,Unions
98,92,193,221,5,6,1972,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,92_98,2,2,0,Unions
100,91,136,176,7,9,1970,JHarlan2,Eisenhower,R,R,HABlackmun,Nixon,R,R,91_100,1,1,-1,Unions
99,91,140,176,7,9,1970,JHarlan2,Eisenhower,R,R,WEBurger,Nixon,R,R,91_99,1,1,-1,Unions
90,86,89,115,3,4,1954,HHBurton,Truman,D,R,EWarren,Eisenhower,R,R,86_90,1,1,0,Unions
114,113,69,77,2,2,2014,SSotomayor,Obama,D,I,EKagan,Obama,D,D,113_114,1,1,1,Unions
103,102,112,215,4,4,1985,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,102_103,1,2,-1,Unions
102,99,176,200,5,7,1974,WEBurger,Nixon,R,R,WHRehnquist,Nixon,R,R,99_102,1,1,-1,Unions
100,99,131,218,3,4,1985,WEBurger,Nixon,R,R,HABlackmun,Nixon,R,R,99_100,1,2,-1,Unions
107,102,110,129,8,9,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,102_107,1,1,-1,Unions
103,102,67,107,0,1,1993,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,102_103,1,1,-1,Unions
84,79,98,133,6,6,1950,SFReed,FDR,D,D,RHJackson,FDR,D,D,79_84,1,1,1,Unions
108,105,110,127,1,1,1991,AScalia,Reagan,R,R,CThomas,Bush,R,R,105_108,1,1,-1,Unions
93,78,97,175,4,11,1960,HLBlack,FDR,D,D,CEWhittaker,Eisenhower,R,R,78_93,2,1,0,Unions
93,91,133,166,5,14,1959,JHarlan2,Eisenhower,R,R,CEWhittaker,Eisenhower,R,R,91_93,1,1,-1,Unions
108,107,62,92,1,1,2005,DHSouter,Bush,R,R,CThomas,Bush,R,R,107_108,1,1,-1,Unions
98,95,134,190,6,6,1978,BRWhite,Kennedy,D,D,TMarshall,LBJ,D,D,95_98,1,1,1,Unions
88,81,117,163,10,13,1964,WODouglas,FDR,D,D,TCClark,Truman,D,D,81_88,1,1,1,Unions
106,103,68,104,0,0,1994,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,103_106,1,1,-1,Unions
114,109,82,85,2,2,2012,RBGinsburg,Clinton,D,D,EKagan,Obama,D,D,109_114,2,2,1,Unions
102,98,91,184,2,5,1988,TMarshall,LBJ,D,D,WHRehnquist,Nixon,R,R,98_102,2,1,0,Unions
105,102,86,106,1,1,1999,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,102_105,2,2,-1,Unions
108,105,79,84,4,4,2013,AScalia,Reagan,R,R,CThomas,Bush,R,R,105_108,1,1,-1,Unions
112,109,49,85,1,2,2011,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,109_112,1,1,0,Unions
95,90,130,161,1,3,1965,EWarren,Eisenhower,R,R,BRWhite,Kennedy,D,D,90_95,1,1,0,Unions
94,90,110,169,9,10,1960,EWarren,Eisenhower,R,R,PStewart,Eisenhower,R,R,90_94,2,1,-1,Unions
88,81,80,117,4,4,1954,WODouglas,FDR,D,D,TCClark,Truman,D,D,81_88,1,1,1,Unions
95,92,171,212,9,10,1963,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,92_95,1,1,0,Unions
86,84,73,119,0,8,1949,RHJackson,FDR,D,D,HHBurton,Truman,D,R,84_86,1,1,1,Unions
109,104,64,91,4,4,2001,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,104_109,2,1,0,Unions
108,105,115,124,3,3,1997,AScalia,Reagan,R,R,CThomas,Bush,R,R,105_108,1,1,-1,Unions
99,91,142,171,6,7,1969,JHarlan2,Eisenhower,R,R,WEBurger,Nixon,R,R,91_99,1,1,-1,Unions
93,81,97,193,1,5,1957,WODouglas,FDR,D,D,CEWhittaker,Eisenhower,R,R,81_93,2,1,0,Unions
89,78,70,133,6,6,1950,HLBlack,FDR,D,D,SMinton,Truman,D,D,78_89,1,1,1,Unions
114,106,73,81,2,3,2015,AMKennedy,Reagan,R,R,EKagan,Obama,D,D,106_114,1,1,0,Unions
111,110,69,82,1,4,2013,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,110_111,1,1,0,Unions
107,104,91,123,3,3,1997,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,104_107,1,1,-1,Unions
103,95,107,152,1,1,1991,BRWhite,Kennedy,D,D,JPStevens,Ford,R,R,95_103,1,1,0,Unions
81,78,132,175,8,11,1960,HLBlack,FDR,D,D,WODouglas,FDR,D,D,78_81,2,2,1,Unions
91,78,105,170,3,3,1965,HLBlack,FDR,D,D,JHarlan2,Eisenhower,R,R,78_91,1,1,0,Unions
97,91,142,228,12,12,1967,JHarlan2,Eisenhower,R,R,AFortas,LBJ,D,D,91_97,1,1,0,Unions
110,108,68,111,3,5,1998,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,108_110,1,1,0,Unions
98,92,151,166,5,5,1977,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,92_98,1,1,0,Unions
108,105,110,111,1,1,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,105_108,1,1,-1,Unions
95,78,20,24,5,5,1961,HLBlack,FDR,D,D,BRWhite,Kennedy,D,D,78_95,1,1,1,Unions
108,105,103,112,5,5,1998,AScalia,Reagan,R,R,CThomas,Bush,R,R,105_108,1,1,-1,Unions
81,78,144,164,5,5,1958,HLBlack,FDR,D,D,WODouglas,FDR,D,D,78_81,1,1,1,Unions
95,92,108,185,1,5,1988,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,92_95,2,1,0,Unions
112,106,72,83,4,4,2013,AMKennedy,Reagan,R,R,SAAlito,WBush,R,R,106_112,1,1,-1,Unions
98,92,175,197,6,7,1974,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,92_98,1,1,0,Unions
106,105,80,93,1,1,2005,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,105_106,1,1,-1,Unions
107,104,86,110,3,5,1998,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,104_107,1,1,-1,Unions
99,95,169,196,4,6,1984,BRWhite,Kennedy,D,D,WEBurger,Nixon,R,R,95_99,1,1,0,Unions
105,103,147,234,4,5,1986,JPStevens,Ford,R,R,AScalia,Reagan,R,R,103_105,2,1,-1,Unions
107,106,82,105,0,0,1994,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,106_107,1,1,-1,Unions
111,105,82,94,2,2,2008,AScalia,Reagan,R,R,JGRoberts,WBush,R,R,105_111,1,1,-1,Unions
108,107,43,83,2,2,2006,DHSouter,Bush,R,R,CThomas,Bush,R,R,107_108,1,2,-1,Unions
96,95,119,155,8,9,1964,BRWhite,Kennedy,D,D,AJGoldberg,Kennedy,D,D,95_96,1,1,1,Unions
86,81,85,136,1,2,1951,WODouglas,FDR,D,D,HHBurton,Truman,D,R,81_86,1,1,1,Unions
81,78,153,225,8,12,1967,HLBlack,FDR,D,D,WODouglas,FDR,D,D,78_81,1,1,1,Unions
112,105,75,83,4,4,2013,AScalia,Reagan,R,R,SAAlito,WBush,R,R,105_112,1,1,-1,Unions
102,95,128,191,3,6,1978,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,95_102,1,1,0,Unions
106,104,95,105,1,1,1999,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,104_106,2,2,-1,Unions
112,111,78,87,2,2,2012,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,111_112,1,1,-1,Unions
93,80,38,50,0,8,1956,FFrankfurter,FDR,D,I,CEWhittaker,Eisenhower,R,R,80_93,1,1,0,Unions
101,94,165,193,5,7,1974,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,94_101,1,1,-1,Unions
88,80,139,166,6,7,1960,FFrankfurter,FDR,D,I,TCClark,Truman,D,D,80_88,1,1,1,Unions
88,86,89,128,13,14,1955,HHBurton,Truman,D,R,TCClark,Truman,D,D,86_88,1,1,1,Unions
79,78,48,96,4,6,1953,HLBlack,FDR,D,D,SFReed,FDR,D,D,78_79,1,1,1,Unions
82,80,103,174,14,26,1948,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,80_82,1,2,1,Unions
95,91,124,159,10,13,1964,JHarlan2,Eisenhower,R,R,BRWhite,Kennedy,D,D,91_95,1,1,0,Unions
94,78,105,179,4,9,1970,HLBlack,FDR,D,D,PStewart,Eisenhower,R,R,78_94,1,1,0,Unions
102,94,149,201,2,7,1974,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,94_102,1,1,-1,Unions
105,104,178,234,3,5,1986,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,104_105,1,1,-1,Unions
103,94,151,190,5,5,1977,PStewart,Eisenhower,R,R,JPStevens,Ford,R,R,94_103,1,1,-1,Unions
92,81,133,167,4,9,1970,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,81_92,1,1,0,Unions
107,106,78,109,2,4,2000,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,106_107,2,1,-1,Unions
100,95,129,217,3,4,1985,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,95_100,1,2,0,Unions
86,78,82,122,7,8,1949,HLBlack,FDR,D,D,HHBurton,Truman,D,R,78_86,1,1,1,Unions
80,79,71,120,0,8,1949,SFReed,FDR,D,D,FFrankfurter,FDR,D,I,79_80,1,1,1,Unions
92,80,117,185,4,5,1957,FFrankfurter,FDR,D,I,WJBrennan,Eisenhower,R,D,80_92,1,2,0,Unions
100,91,8,8,0,0,1969,JHarlan2,Eisenhower,R,R,HABlackmun,Nixon,R,R,91_100,1,1,-1,Unions
112,111,62,80,0,3,2015,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,111_112,1,1,-1,Unions
89,78,73,110,8,8,1949,HLBlack,FDR,D,D,SMinton,Truman,D,D,78_89,1,1,1,Unions
102,99,109,123,3,4,1971,WEBurger,Nixon,R,R,WHRehnquist,Nixon,R,R,99_102,2,1,-1,Unions
109,105,70,103,0,0,1994,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,105_109,1,1,0,Unions
108,107,95,126,1,1,1991,DHSouter,Bush,R,R,CThomas,Bush,R,R,107_108,1,1,-1,Unions
102,98,119,199,5,8,1987,TMarshall,LBJ,D,D,WHRehnquist,Nixon,R,R,98_102,1,1,0,Unions
88,81,99,173,6,7,1966,WODouglas,FDR,D,D,TCClark,Truman,D,D,81_88,1,1,1,Unions
103,102,79,146,6,9,1990,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,102_103,1,2,-1,Unions
110,103,82,95,4,4,2001,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,103_110,1,1,0,Unions
109,104,84,105,0,1,1993,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,104_109,1,1,0,Unions
95,92,137,200,6,8,1987,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,92_95,1,1,0,Unions
86,78,75,115,3,4,1954,HLBlack,FDR,D,D,HHBurton,Truman,D,R,78_86,1,1,1,Unions
108,105,83,95,3,3,2001,AScalia,Reagan,R,R,CThomas,Bush,R,R,105_108,2,2,-1,Unions
109,108,78,111,1,1,1996,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,108_109,1,1,0,Unions
114,110,57,66,0,0,2010,SGBreyer,Clinton,D,D,EKagan,Obama,D,D,110_114,2,2,1,Unions
92,86,119,189,5,5,1957,HHBurton,Truman,D,R,WJBrennan,Eisenhower,R,D,86_92,1,2,0,Unions
88,81,96,128,13,14,1955,WODouglas,FDR,D,D,TCClark,Truman,D,D,81_88,1,1,1,Unions
103,102,138,220,5,8,1983,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,102_103,1,1,-1,Unions
100,92,141,219,3,5,1975,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,92_100,1,1,-1,Unions
104,102,199,221,8,8,1983,WHRehnquist,Nixon,R,R,SDOConnor,Reagan,R,R,102_104,1,1,-1,Unions
111,105,75,84,2,2,2011,AScalia,Reagan,R,R,JGRoberts,WBush,R,R,105_111,1,1,-1,Unions
100,95,99,146,2,2,1992,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,95_100,1,1,0,Unions
94,88,125,158,9,12,1964,TCClark,Truman,D,D,PStewart,Eisenhower,R,R,88_94,1,1,0,Unions
104,100,145,238,3,5,1986,HABlackmun,Nixon,R,R,SDOConnor,Reagan,R,R,100_104,2,1,-1,Unions
110,109,81,99,1,1,2010,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,109_110,2,2,1,Unions
102,95,143,208,2,7,1979,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,95_102,1,1,0,Unions
100,92,167,202,7,8,1982,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,92_100,1,1,-1,Unions
104,103,72,107,0,0,2002,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,103_104,1,1,-1,Unions
86,78,74,140,5,7,1956,HLBlack,FDR,D,D,HHBurton,Truman,D,R,78_86,2,1,1,Unions
88,78,67,93,1,1,1949,HLBlack,FDR,D,D,TCClark,Truman,D,D,78_88,1,1,1,Unions
93,91,154,194,5,5,1957,JHarlan2,Eisenhower,R,R,CEWhittaker,Eisenhower,R,R,91_93,1,1,-1,Unions
94,93,133,170,5,10,1960,CEWhittaker,Eisenhower,R,R,PStewart,Eisenhower,R,R,93_94,1,1,-1,Unions
95,90,142,179,5,5,1968,EWarren,Eisenhower,R,R,BRWhite,Kennedy,D,D,90_95,1,1,0,Unions
108,105,138,147,2,2,1992,AScalia,Reagan,R,R,CThomas,Bush,R,R,105_108,1,1,-1,Unions
88,78,74,134,4,8,1952,HLBlack,FDR,D,D,TCClark,Truman,D,D,78_88,2,1,1,Unions
110,104,67,90,4,4,2001,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,104_110,2,1,0,Unions
106,103,90,124,2,3,1997,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,103_106,1,1,-1,Unions
103,94,134,185,5,6,1978,PStewart,Eisenhower,R,R,JPStevens,Ford,R,R,94_103,1,1,-1,Unions
81,78,120,180,3,5,1968,HLBlack,FDR,D,D,WODouglas,FDR,D,D,78_81,1,1,1,Unions
111,103,47,94,1,2,2008,JPStevens,Ford,R,R,JGRoberts,WBush,R,R,103_111,2,1,-1,Unions
99,92,111,174,4,7,1969,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,92_99,1,1,-1,Unions
102,95,194,240,3,5,1986,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,95_102,1,1,0,Unions
103,95,101,146,2,2,1992,BRWhite,Kennedy,D,D,JPStevens,Ford,R,R,95_103,1,1,0,Unions
110,107,90,111,5,5,1998,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,107_110,1,1,0,Unions
113,109,67,81,2,3,2015,RBGinsburg,Clinton,D,D,SSotomayor,Obama,D,I,109_113,1,1,1,Unions
100,92,142,207,5,7,1979,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,92_100,1,1,-1,Unions
107,104,87,111,3,4,1995,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,104_107,1,1,-1,Unions
109,105,68,84,2,4,2013,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,105_109,1,1,0,Unions
80,79,86,142,6,8,1952,SFReed,FDR,D,D,FFrankfurter,FDR,D,I,79_80,1,2,1,Unions
89,81,77,132,13,14,1955,WODouglas,FDR,D,D,SMinton,Truman,D,D,81_89,1,1,1,Unions
110,104,83,105,0,1,1999,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,104_110,2,1,0,Unions
109,106,87,107,0,1,1993,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,106_109,1,1,0,Unions
79,78,55,129,1,2,1951,HLBlack,FDR,D,D,SFReed,FDR,D,D,78_79,1,1,1,Unions
86,84,101,128,7,8,1952,RHJackson,FDR,D,D,HHBurton,Truman,D,R,84_86,1,1,1,Unions
107,103,76,112,4,5,1998,JPStevens,Ford,R,R,DHSouter,Bush,R,R,103_107,1,1,-1,Unions
100,92,131,191,4,6,1978,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,92_100,1,1,-1,Unions
94,78,139,217,14,15,1962,HLBlack,FDR,D,D,PStewart,Eisenhower,R,R,78_94,1,1,0,Unions
109,104,75,96,0,0,2003,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,104_109,2,1,0,Unions
98,94,148,223,9,11,1973,PStewart,Eisenhower,R,R,TMarshall,LBJ,D,D,94_98,1,2,0,Unions
107,104,85,110,1,1,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,104_107,1,1,-1,Unions
101,95,180,215,3,5,1975,BRWhite,Kennedy,D,D,LFPowell,Nixon,R,D,95_101,1,1,0,Unions
112,110,61,81,1,4,2013,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,110_112,1,1,0,Unions
107,105,43,79,0,0,2007,AScalia,Reagan,R,R,DHSouter,Bush,R,R,105_107,2,1,-1,Unions
101,95,95,122,3,4,1971,BRWhite,Kennedy,D,D,LFPowell,Nixon,R,D,95_101,2,1,0,Unions
88,81,94,162,4,5,1958,WODouglas,FDR,D,D,TCClark,Truman,D,D,81_88,1,2,1,Unions
99,95,145,192,3,6,1978,BRWhite,Kennedy,D,D,WEBurger,Nixon,R,R,95_99,1,1,0,Unions
92,90,154,174,10,11,1960,EWarren,Eisenhower,R,R,WJBrennan,Eisenhower,R,D,90_92,2,2,-1,Unions
88,78,66,113,6,6,1950,HLBlack,FDR,D,D,TCClark,Truman,D,D,78_88,1,1,1,Unions
108,105,96,106,1,1,1999,AScalia,Reagan,R,R,CThomas,Bush,R,R,105_108,2,2,-1,Unions
92,86,3,4,0,0,1958,HHBurton,Truman,D,R,WJBrennan,Eisenhower,R,D,86_92,1,1,0,Unions
108,95,88,127,0,1,1991,BRWhite,Kennedy,D,D,CThomas,Bush,R,R,95_108,1,1,0,Unions
80,78,103,177,19,26,1948,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,78_80,2,1,1,Unions
95,91,121,168,5,7,1966,JHarlan2,Eisenhower,R,R,BRWhite,Kennedy,D,D,91_95,1,1,0,Unions
86,80,109,155,24,36,1947,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,80_86,1,1,1,Economic Activity
89,81,72,134,23,40,1950,WODouglas,FDR,D,D,SMinton,Truman,D,D,81_89,1,1,1,Economic Activity
86,79,94,116,25,28,1954,SFReed,FDR,D,D,HHBurton,Truman,D,R,79_86,1,1,1,Economic Activity
93,92,100,170,14,32,1959,WJBrennan,Eisenhower,R,D,CEWhittaker,Eisenhower,R,R,92_93,2,1,-1,Economic Activity
95,92,171,212,33,39,1963,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,92_95,1,1,0,Economic Activity
104,102,90,105,14,22,1993,WHRehnquist,Nixon,R,R,SDOConnor,Reagan,R,R,102_104,1,1,-1,Economic Activity
104,103,72,105,14,22,1993,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,103_104,1,1,-1,Economic Activity
94,78,149,221,25,40,1963,HLBlack,FDR,D,D,PStewart,Eisenhower,R,R,78_94,1,1,0,Economic Activity
102,98,97,242,20,35,1986,TMarshall,LBJ,D,D,WHRehnquist,Nixon,R,R,98_102,2,1,0,Economic Activity
105,102,133,147,22,24,1992,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,102_105,1,1,-1,Economic Activity
93,88,141,172,24,30,1960,TCClark,Truman,D,D,CEWhittaker,Eisenhower,R,R,88_93,1,1,0,Economic Activity
107,103,76,112,13,17,1998,JPStevens,Ford,R,R,DHSouter,Bush,R,R,103_107,1,1,-1,Economic Activity
90,79,80,128,21,32,1955,SFReed,FDR,D,D,EWarren,Eisenhower,R,R,79_90,1,1,0,Economic Activity
103,98,141,182,18,28,1989,TMarshall,LBJ,D,D,JPStevens,Ford,R,R,98_103,2,2,0,Economic Activity
108,100,53,104,10,23,1993,HABlackmun,Nixon,R,R,CThomas,Bush,R,R,100_108,1,1,-1,Economic Activity
105,104,107,123,16,17,1997,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,104_105,1,1,-1,Economic Activity
106,95,125,152,32,37,1991,BRWhite,Kennedy,D,D,AMKennedy,Reagan,R,R,95_106,1,1,0,Economic Activity
110,106,67,99,10,17,2010,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,106_110,1,2,0,Economic Activity
107,106,78,109,11,13,2000,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,106_107,2,1,-1,Economic Activity
109,102,77,110,18,24,2002,WHRehnquist,Nixon,R,R,RBGinsburg,Clinton,D,D,102_109,1,1,0,Economic Activity
109,107,80,92,15,16,2004,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,107_109,1,1,0,Economic Activity
102,100,95,152,28,37,1991,HABlackmun,Nixon,R,R,WHRehnquist,Nixon,R,R,100_102,1,1,-1,Economic Activity
101,99,177,208,28,35,1981,WEBurger,Nixon,R,R,LFPowell,Nixon,R,D,99_101,1,1,-1,Economic Activity
86,79,143,176,39,47,1948,SFReed,FDR,D,D,HHBurton,Truman,D,R,79_86,1,1,1,Economic Activity
80,78,93,188,13,42,1957,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,78_80,2,1,1,Economic Activity
89,86,124,148,19,25,1952,HHBurton,Truman,D,R,SMinton,Truman,D,D,86_89,1,1,1,Economic Activity
105,103,48,95,7,11,2001,JPStevens,Ford,R,R,AScalia,Reagan,R,R,103_105,1,2,-1,Economic Activity
97,81,142,169,19,23,1966,WODouglas,FDR,D,D,AFortas,LBJ,D,D,81_97,1,1,1,Economic Activity
94,92,114,188,22,29,1978,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,92_94,1,1,-1,Economic Activity
107,102,67,109,11,13,2000,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,102_107,2,1,-1,Economic Activity
91,81,117,225,14,30,1967,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,81_91,1,1,0,Economic Activity
107,106,66,96,10,11,2001,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,106_107,2,1,-1,Economic Activity
88,86,83,99,29,34,1953,HHBurton,Truman,D,R,TCClark,Truman,D,D,86_88,1,1,1,Economic Activity
96,94,161,206,32,50,1962,PStewart,Eisenhower,R,R,AJGoldberg,Kennedy,D,D,94_96,1,1,0,Economic Activity
112,105,60,77,16,21,2014,AScalia,Reagan,R,R,SAAlito,WBush,R,R,105_112,2,2,-1,Economic Activity
91,81,91,194,19,42,1957,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,81_91,2,1,0,Economic Activity
103,102,116,193,30,39,1984,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,102_103,1,1,-1,Economic Activity
87,79,152,175,39,47,1948,SFReed,FDR,D,D,FMVinson,Truman,D,D,79_87,1,1,1,Economic Activity
113,105,11,18,3,7,2015,AScalia,Reagan,R,R,SSotomayor,Obama,D,I,105_113,1,1,0,Economic Activity
95,92,155,200,28,34,1974,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,92_95,1,1,0,Economic Activity
103,98,121,145,21,30,1990,TMarshall,LBJ,D,D,JPStevens,Ford,R,R,98_103,2,2,0,Economic Activity
101,100,190,227,20,22,1976,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,100_101,1,1,-1,Economic Activity
99,78,118,178,11,22,1970,HLBlack,FDR,D,D,WEBurger,Nixon,R,R,78_99,1,1,0,Economic Activity
89,81,77,132,23,32,1955,WODouglas,FDR,D,D,SMinton,Truman,D,D,81_89,1,1,1,Economic Activity
111,105,75,82,20,22,2006,AScalia,Reagan,R,R,JGRoberts,WBush,R,R,105_111,2,2,-1,Economic Activity
101,100,187,221,19,30,1972,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,100_101,1,1,-1,Economic Activity
106,100,62,86,9,14,1987,HABlackmun,Nixon,R,R,AMKennedy,Reagan,R,R,100_106,1,1,-1,Economic Activity
92,90,200,208,39,41,1962,EWarren,Eisenhower,R,R,WJBrennan,Eisenhower,R,D,90_92,1,1,-1,Economic Activity
86,78,130,188,45,61,1946,HLBlack,FDR,D,D,HHBurton,Truman,D,R,78_86,1,1,1,Economic Activity
108,104,84,105,14,18,1994,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,104_108,1,1,-1,Economic Activity
93,92,119,189,21,43,1957,WJBrennan,Eisenhower,R,D,CEWhittaker,Eisenhower,R,R,92_93,2,1,-1,Economic Activity
95,81,107,168,15,24,1966,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,81_95,1,1,1,Economic Activity
95,94,133,155,18,23,1964,PStewart,Eisenhower,R,R,BRWhite,Kennedy,D,D,94_95,1,1,0,Economic Activity
109,107,89,96,11,11,2001,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,107_109,1,1,0,Economic Activity
99,98,127,229,17,28,1973,TMarshall,LBJ,D,D,WEBurger,Nixon,R,R,98_99,2,1,0,Economic Activity
108,107,52,95,14,18,2003,DHSouter,Bush,R,R,CThomas,Bush,R,R,107_108,1,2,-1,Economic Activity
92,91,112,177,11,21,1970,JHarlan2,Eisenhower,R,R,WJBrennan,Eisenhower,R,D,91_92,1,1,-1,Economic Activity
106,104,96,110,15,17,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,104_106,1,1,-1,Economic Activity
101,92,115,187,25,32,1980,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,92_101,1,1,-1,Economic Activity
104,103,104,152,23,37,1991,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,103_104,1,1,-1,Economic Activity
87,79,112,133,35,40,1950,SFReed,FDR,D,D,FMVinson,Truman,D,D,79_87,1,1,1,Economic Activity
106,105,88,110,13,13,2000,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,105_106,2,2,-1,Economic Activity
103,101,124,213,16,21,1985,LFPowell,Nixon,R,D,JPStevens,Ford,R,R,101_103,1,2,-1,Economic Activity
103,95,133,203,29,37,1982,BRWhite,Kennedy,D,D,JPStevens,Ford,R,R,95_103,1,1,0,Economic Activity
107,106,82,105,17,18,1994,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,106_107,1,1,-1,Economic Activity
112,109,48,86,13,23,2006,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,109_112,1,2,0,Economic Activity
91,81,88,163,12,24,1964,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,81_91,1,1,0,Economic Activity
100,95,186,229,18,27,1973,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,95_100,1,1,0,Economic Activity
